,Unnamed: 0,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1554,1554,of:000000000000000a,Port#:1,4142,12813594,6533166,4183,136,0,0,0,0,260,2505496,13697,236,5,0,0,0,0,1,2268,206248,2268,206248,2268,True,0,10,8538,8446,-1,TCP-SYN,Attack
1555,1555,of:000000000000000a,Port#:2,12,996,17048,128,136,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,10,8538,8446,-1,TCP-SYN,Attack
1556,1556,of:000000000000000a,Port#:3,123,16478,12829136,4247,136,0,0,0,0,2,278,2505776,262,5,0,0,0,0,3,0,0,0,0,0,True,0,10,8538,8446,-1,TCP-SYN,Attack
1557,1557,of:000000000000000a,Port#:4,4183,6533028,16958,127,136,0,0,0,0,236,13695,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,10,8538,8446,-1,TCP-SYN,Attack
1558,1558,of:000000000000000b,Port#:1,14,1172,17048,128,136,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,4,259,200,-1,TCP-SYN,Attack
1559,1559,of:000000000000000b,Port#:2,127,16958,16958,127,136,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,259,200,-1,TCP-SYN,Attack
1560,1560,of:0000000000000003,Port#:1,11,926,16680,126,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2085,1995,-1,TCP-SYN,Attack
1561,1561,of:0000000000000003,Port#:2,868,18934177,18949114,970,136,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2085,1995,-1,TCP-SYN,Attack
1562,1562,of:0000000000000003,Port#:3,327,30681,12630375,571,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,6303551,0,6303551,0,True,0,6,2085,1995,-1,TCP-SYN,Attack
1563,1563,of:0000000000000003,Port#:4,769,18935211,16520,124,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2085,1995,-1,TCP-SYN,Attack
1564,1564,of:0000000000000004,Port#:1,2428,12730814,16296,118,136,0,0,0,0,139,8433,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,3243,3135,-1,TCP-SYN,Attack
1565,1565,of:0000000000000004,Port#:2,124,16520,18935211,769,136,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,3243,3135,-1,TCP-SYN,Attack
1566,1566,of:0000000000000004,Port#:3,581,12631102,6427043,2252,136,0,0,0,0,2,278,8433,139,4,0,0,0,0,3,1766,106117,1766,106117,1766,True,0,6,3243,3135,-1,TCP-SYN,Attack
1567,1567,of:0000000000000001,Port#:1,1856,100524,116444,1971,136,0,0,0,0,97,5238,5516,99,4,0,0,0,0,1,469,98766,469,98766,469,True,0,8,5464,5371,-1,TCP-SYN,Attack
1568,1568,of:0000000000000001,Port#:2,475,12615682,6335186,517,136,0,0,0,0,42,3049,2495406,70,4,0,0,0,0,2,0,0,0,0,0,True,0,8,5464,5371,-1,TCP-SYN,Attack
1569,1569,of:0000000000000001,Port#:3,572,12630554,32293,351,136,0,0,0,0,2,278,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,8,5464,5371,-1,TCP-SYN,Attack
1570,1570,of:0000000000000001,Port#:4,2474,6442448,12623741,475,136,0,0,0,0,167,2500644,278,2,4,0,0,0,0,4,0,0,0,0,0,True,0,8,5464,5371,-1,TCP-SYN,Attack
1571,1571,of:0000000000000002,Port#:1,565,12621920,12639453,704,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,6303551,0,6303551,0,True,0,6,1479,1415,-1,TCP-SYN,Attack
1572,1572,of:0000000000000002,Port#:2,351,32293,12630554,572,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1479,1415,-1,TCP-SYN,Attack
1573,1573,of:0000000000000007,Port#:1,122,16464,16504,119,136,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3453,3349,-1,TCP-SYN,Attack
1574,1574,of:0000000000000007,Port#:2,871,18942263,6435350,2372,136,0,0,0,0,2,278,2500644,167,5,0,0,0,0,2,315660,6402052,315660,6402052,315660,True,0,6,3453,3349,-1,TCP-SYN,Attack
1575,1575,of:0000000000000007,Port#:3,2363,6434778,18942345,869,136,0,0,0,0,168,2500714,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,3453,3349,-1,TCP-SYN,Attack
1576,1576,of:0000000000000008,Port#:1,124,16520,12631522,591,136,0,0,0,0,2,278,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,7,5916,5809,-1,TCP-SYN,Attack
1577,1577,of:0000000000000008,Port#:2,869,18942345,6434778,2363,136,0,0,0,0,2,278,2500660,167,5,0,0,0,0,2,249982,6402052,249982,6402052,249982,True,0,7,5916,5809,-1,TCP-SYN,Attack
1578,1578,of:0000000000000008,Port#:3,4248,12829190,16478,123,136,0,0,0,0,261,2505722,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,5916,5809,-1,TCP-SYN,Attack
1579,1579,of:0000000000000005,Port#:1,475,12623741,6442448,2474,136,0,0,0,0,2,278,2500644,167,5,0,0,0,0,1,631360,6402052,631360,6402052,631360,True,0,6,3589,3485,-1,TCP-SYN,Attack
1580,1580,of:0000000000000005,Port#:2,523,6335390,16590,125,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3589,3485,-1,TCP-SYN,Attack
1581,1581,of:0000000000000005,Port#:3,238,24316,16590,125,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3589,3485,-1,TCP-SYN,Attack
1582,1582,of:0000000000000006,Port#:1,2251,6426989,12631102,581,136,0,0,0,0,140,8511,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3188,3086,-1,TCP-SYN,Attack
1583,1583,of:0000000000000006,Port#:2,125,16590,24316,238,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3188,3086,-1,TCP-SYN,Attack
1584,1584,of:0000000000000006,Port#:3,591,12631522,16520,124,136,0,0,0,0,3,348,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,3188,3086,-1,TCP-SYN,Attack
1585,1585,of:0000000000000009,Port#:1,2251,6426989,24664,241,136,0,0,0,0,141,8565,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4652,4549,-1,TCP-SYN,Attack
1586,1586,of:0000000000000009,Port#:2,127,16868,16448,117,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,2476,208329,2476,208329,2476,True,0,7,4652,4549,-1,TCP-SYN,Attack
1587,1587,of:0000000000000009,Port#:3,127,16958,6533028,4183,136,0,0,0,0,2,280,13695,236,5,0,0,0,0,4,0,0,0,0,0,True,0,7,4652,4549,-1,TCP-SYN,Attack
1588,1588,of:000000000000000c,Port#:1,2314,6420916,6437708,2432,146,0,0,0,0,98,5292,5852,102,5,0,0,0,0,1,523,6411519,523,6411519,523,True,0,8,6411,6313,-1,TCP-SYN,Attack
1589,1589,of:000000000000000c,Port#:2,637,6335345,25239801,947,146,0,0,0,0,37,2719,2495689,72,5,0,0,0,0,2,630328,6303287,630328,6303287,630328,True,0,8,6411,6313,-1,TCP-SYN,Attack
1590,1590,of:000000000000000c,Port#:3,3241,31658945,12640471,707,146,0,0,0,0,170,2500977,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,6411,6313,-1,TCP-SYN,Attack
1591,1591,of:000000000000000c,Port#:4,135,17980,149354,2478,146,0,0,0,0,4,556,8571,139,5,0,0,0,0,4,841,122674,841,122674,841,True,0,8,6411,6313,-1,TCP-SYN,Attack
1592,1592,of:000000000000000a,Port#:1,4524,12834222,6554984,4574,146,0,0,0,0,195,10530,11090,199,5,0,0,0,0,1,1020,226714,1020,226714,1020,True,0,10,9320,9226,-1,TCP-SYN,Attack
1593,1593,of:000000000000000a,Port#:2,12,996,18168,136,146,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,10,9320,9226,-1,TCP-SYN,Attack
1594,1594,of:000000000000000a,Port#:3,132,17660,12850884,4637,146,0,0,0,0,5,626,11090,199,5,0,0,0,0,3,0,0,0,0,0,True,0,10,9320,9226,-1,TCP-SYN,Attack
1595,1595,of:000000000000000a,Port#:4,4574,6554838,18078,135,146,0,0,0,0,200,11156,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,10,9320,9226,-1,TCP-SYN,Attack
1596,1596,of:000000000000000b,Port#:1,14,1172,18168,136,146,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,272,212,-1,TCP-SYN,Attack
1597,1597,of:000000000000000b,Port#:2,135,18078,18078,135,146,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,272,212,-1,TCP-SYN,Attack
1598,1598,of:0000000000000003,Port#:1,12,996,17792,134,146,0,0,0,0,1,70,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,4,2105,2013,-1,TCP-SYN,Attack
1599,1599,of:0000000000000003,Port#:2,868,18934177,18950296,979,146,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,2105,2013,-1,TCP-SYN,Attack
1600,1600,of:0000000000000003,Port#:3,336,31863,12631487,579,146,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,4,2105,2013,-1,TCP-SYN,Attack
1601,1601,of:0000000000000003,Port#:4,777,18936323,17702,133,146,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,True,0,4,2105,2013,-1,TCP-SYN,Attack
1602,1602,of:0000000000000004,Port#:1,2627,12742256,17408,126,146,0,0,0,0,101,5794,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3451,3340,-1,TCP-SYN,Attack
1603,1603,of:0000000000000004,Port#:2,133,17702,18936323,777,146,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3451,3340,-1,TCP-SYN,Attack
1604,1604,of:0000000000000004,Port#:3,589,12632214,6438415,2450,146,0,0,0,0,4,556,5794,101,5,0,0,0,0,3,475,116431,475,116431,475,True,0,6,3451,3340,-1,TCP-SYN,Attack
1605,1605,of:0000000000000001,Port#:1,2046,110784,127816,2169,146,0,0,0,0,97,5238,5794,101,5,0,0,0,0,1,518,109080,518,109080,518,True,0,10,6143,6049,-1,TCP-SYN,Attack
1606,1606,of:0000000000000001,Port#:2,475,12615682,6336368,526,146,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,10,6143,6049,-1,TCP-SYN,Attack
1607,1607,of:0000000000000001,Port#:3,754,18935097,40632,464,146,0,0,0,0,73,2495755,3275,41,5,0,0,0,0,3,318,7153,318,7153,318,True,0,10,6143,6049,-1,TCP-SYN,Attack
1608,1608,of:0000000000000001,Port#:4,2777,6461047,18928214,656,146,0,0,0,0,138,8513,2495685,72,5,0,0,0,0,4,315147,6303287,315147,6303287,315147,True,0,10,6143,6049,-1,TCP-SYN,Attack
1609,1609,of:0000000000000002,Port#:1,738,18925281,12647792,817,146,0,0,0,0,68,2495129,3275,41,4,0,0,0,0,1,715,7153,715,7153,715,True,0,6,1769,1705,-1,TCP-SYN,Attack
1610,1610,of:0000000000000002,Port#:2,464,40632,18935097,754,146,0,0,0,0,41,3275,2495755,73,4,0,0,0,0,2,249512,6303287,249512,6303287,249512,True,0,6,1769,1705,-1,TCP-SYN,Attack
1611,1611,of:0000000000000007,Port#:1,130,17576,17686,128,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,3841,3737,-1,TCP-SYN,Attack
1612,1612,of:0000000000000007,Port#:2,1052,25246736,6446722,2570,146,0,0,0,0,72,2495685,5794,101,5,0,0,0,0,2,518,6412366,518,6412366,518,True,0,7,3841,3737,-1,TCP-SYN,Attack
1613,1613,of:0000000000000007,Port#:3,2561,6446150,25246888,1051,146,0,0,0,0,101,5794,2495685,72,5,0,0,0,0,3,0,0,0,0,0,True,0,7,3841,3737,-1,TCP-SYN,Attack
1614,1614,of:0000000000000008,Port#:1,132,17632,12632634,599,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,6495,6387,-1,TCP-SYN,Attack
1615,1615,of:0000000000000008,Port#:2,1051,25246888,6446204,2562,146,0,0,0,0,72,2495685,5848,102,5,0,0,0,0,2,518,6412366,518,6412366,518,True,0,8,6495,6387,-1,TCP-SYN,Attack
1616,1616,of:0000000000000008,Port#:3,4639,12850992,17660,132,146,0,0,0,0,200,11144,626,5,5,0,0,0,0,3,0,0,0,0,0,True,0,8,6495,6387,-1,TCP-SYN,Attack
1617,1617,of:0000000000000005,Port#:1,656,18928214,6461101,2778,146,0,0,0,0,72,2495685,8567,139,4,0,0,0,0,1,836,6419519,836,6419519,836,True,0,8,4082,3978,-1,TCP-SYN,Attack
1618,1618,of:0000000000000005,Port#:2,531,6336502,17702,133,146,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,8,4082,3978,-1,TCP-SYN,Attack
1619,1619,of:0000000000000005,Port#:3,351,32655,17702,133,146,0,0,0,0,41,3275,556,4,4,0,0,0,0,4,0,0,0,0,0,True,0,8,4082,3978,-1,TCP-SYN,Attack
1620,1620,of:0000000000000006,Port#:1,2450,6438415,12632214,589,146,0,0,0,0,102,5848,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,3508,3406,-1,TCP-SYN,Attack
1621,1621,of:0000000000000006,Port#:2,133,17702,32655,351,146,0,0,0,0,4,556,3275,41,5,0,0,0,0,2,271,7153,271,7153,271,True,0,7,3508,3406,-1,TCP-SYN,Attack
1622,1622,of:0000000000000006,Port#:3,599,12632634,17632,132,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,3508,3406,-1,TCP-SYN,Attack
1623,1623,of:0000000000000009,Port#:1,2449,6438361,33003,354,146,0,0,0,0,101,5794,3275,41,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5163,5059,-1,TCP-SYN,Attack
1624,1624,of:0000000000000009,Port#:2,135,17980,17560,125,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,1042,231952,1042,231952,1042,True,0,8,5163,5059,-1,TCP-SYN,Attack
1625,1625,of:0000000000000009,Port#:3,135,18078,6554838,4574,146,0,0,0,0,4,560,11156,200,5,0,0,0,0,4,0,0,0,0,0,True,0,8,5163,5059,-1,TCP-SYN,Attack
1626,1626,of:000000000000000c,Port#:1,226,6307234,95182,785,903,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2916,2795,-1,TCP-SYN,Attack
1627,1627,of:000000000000000c,Port#:2,345,6315394,6399243,969,903,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,8736,0,8736,0,True,0,6,2916,2795,-1,TCP-SYN,Attack
1628,1628,of:000000000000000c,Port#:3,1076,6406115,6390417,828,903,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,6303646,0,6303646,0,True,0,6,2916,2795,-1,TCP-SYN,Attack
1629,1629,of:000000000000000c,Port#:4,656,85742,6397145,942,903,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2916,2795,-1,TCP-SYN,Attack
1630,1630,of:000000000000000a,Port#:1,1277,69914,153280,1893,903,0,0,0,0,103,5562,6122,107,5,0,0,0,0,1,518,65340,518,65340,518,True,0,6,5059,4938,-1,TCP-SYN,Attack
1631,1631,of:000000000000000a,Port#:2,398,12610548,102500,892,903,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,5059,4938,-1,TCP-SYN,Attack
1632,1632,of:000000000000000a,Port#:3,677,87212,12756740,2179,903,0,0,0,0,4,556,6122,107,5,0,0,0,0,3,6534,65340,6534,65340,6534,True,0,6,5059,4938,-1,TCP-SYN,Attack
1633,1633,of:000000000000000c,Port#:1,2675,12734429,6455927,2731,156,0,0,0,0,162,2500205,8685,140,5,0,0,0,0,1,763,6429006,763,6429006,763,True,0,8,7093,6995,-1,TCP-SYN,Attack
1634,1634,of:000000000000000c,Port#:2,637,6335345,25240641,953,156,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,7093,6995,-1,TCP-SYN,Attack
1635,1635,of:000000000000000c,Port#:3,3540,31677158,12641311,713,156,0,0,0,0,140,8681,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,7093,6995,-1,TCP-SYN,Attack
1636,1636,of:000000000000000c,Port#:4,141,18814,6463707,2845,156,0,0,0,0,4,556,2500765,166,5,0,0,0,0,4,-392942,0,-392942,0,-392942,True,0,8,7093,6995,-1,TCP-SYN,Attack
1637,1637,of:000000000000000a,Port#:1,5011,12862065,12879801,5135,156,0,0,0,0,233,13351,2505991,263,5,0,0,0,0,1,250447,6548644,250447,6548644,250447,True,0,8,10390,10296,-1,TCP-SYN,Attack
1638,1638,of:000000000000000a,Port#:2,12,996,19008,142,156,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,10390,10296,-1,TCP-SYN,Attack
1639,1639,of:000000000000000a,Port#:3,138,18494,12879567,5130,156,0,0,0,0,4,556,13911,237,5,0,0,0,0,3,0,0,0,0,0,True,0,8,10390,10296,-1,TCP-SYN,Attack
1640,1640,of:000000000000000a,Port#:4,5135,12879649,18918,141,156,0,0,0,0,263,2505987,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,8,10390,10296,-1,TCP-SYN,Attack
1641,1641,of:000000000000000b,Port#:1,14,1172,19008,142,156,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,288,228,-1,TCP-SYN,Attack
1642,1642,of:000000000000000b,Port#:2,141,18918,18918,141,156,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,288,228,-1,TCP-SYN,Attack
1643,1643,of:0000000000000003,Port#:1,12,996,18626,140,156,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2129,2037,-1,TCP-SYN,Attack
1644,1644,of:0000000000000003,Port#:2,868,18934177,18951130,985,156,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2129,2037,-1,TCP-SYN,Attack
1645,1645,of:0000000000000003,Port#:3,342,32697,12632321,585,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2129,2037,-1,TCP-SYN,Attack
1646,1646,of:0000000000000003,Port#:4,783,18937157,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2129,2037,-1,TCP-SYN,Attack
1647,1647,of:0000000000000004,Port#:1,2826,12753500,18242,132,156,0,0,0,0,100,5728,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,3685,3574,-1,TCP-SYN,Attack
1648,1648,of:0000000000000004,Port#:2,139,18536,18937157,783,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,3685,3574,-1,TCP-SYN,Attack
1649,1649,of:0000000000000004,Port#:3,595,12633048,6449659,2649,156,0,0,0,0,4,556,5728,100,5,0,0,0,0,3,11993,119934,11993,119934,11993,True,0,5,3685,3574,-1,TCP-SYN,Attack
1650,1650,of:0000000000000001,Port#:1,2239,121194,139060,2368,156,0,0,0,0,97,5226,5782,101,5,0,0,0,0,1,475,119502,475,119502,475,True,0,8,6555,6461,-1,TCP-SYN,Attack
1651,1651,of:0000000000000001,Port#:2,475,12615682,6337202,532,156,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,6555,6461,-1,TCP-SYN,Attack
1652,1652,of:0000000000000001,Port#:3,760,18935931,41466,470,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,7153,0,7153,0,True,0,8,6555,6461,-1,TCP-SYN,Attack
1653,1653,of:0000000000000001,Port#:4,2976,6472291,18929048,662,156,0,0,0,0,101,5782,556,4,5,0,0,0,0,4,0,6303287,0,6303287,0,True,0,8,6555,6461,-1,TCP-SYN,Attack
1654,1654,of:0000000000000002,Port#:1,738,18925281,12648626,823,156,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7153,0,7153,0,True,0,6,1785,1721,-1,TCP-SYN,Attack
1655,1655,of:0000000000000002,Port#:2,470,41466,18935931,760,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6303287,0,6303287,0,True,0,6,1785,1721,-1,TCP-SYN,Attack
1656,1656,of:0000000000000007,Port#:1,136,18410,18520,134,156,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4067,3963,-1,TCP-SYN,Attack
1657,1657,of:0000000000000007,Port#:2,1058,25247570,6457966,2769,156,0,0,0,0,4,556,5728,100,5,0,0,0,0,2,11950,119502,11950,119502,11950,True,0,6,4067,3963,-1,TCP-SYN,Attack
1658,1658,of:0000000000000007,Port#:3,2760,6457394,25247722,1057,156,0,0,0,0,100,5728,556,4,5,0,0,0,0,3,0,6303287,0,6303287,0,True,0,6,4067,3963,-1,TCP-SYN,Attack
1659,1659,of:0000000000000008,Port#:1,139,18536,12633468,605,156,0,0,0,0,5,626,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,7,7017,6908,-1,TCP-SYN,Attack
1660,1660,of:0000000000000008,Port#:2,1057,25247722,6457394,2760,156,0,0,0,0,4,556,5728,100,4,0,0,0,0,2,11950,119502,11950,119502,11950,True,0,7,7017,6908,-1,TCP-SYN,Attack
1661,1661,of:0000000000000008,Port#:3,5130,12879567,18494,138,156,0,0,0,0,235,13803,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,7,7017,6908,-1,TCP-SYN,Attack
1662,1662,of:0000000000000005,Port#:1,662,18929048,6472291,2976,156,0,0,0,0,4,556,5728,100,5,0,0,0,0,1,12190,121903,12190,121903,12190,True,0,7,4309,4204,-1,TCP-SYN,Attack
1663,1663,of:0000000000000005,Port#:2,537,6337336,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,7,4309,4204,-1,TCP-SYN,Attack
1664,1664,of:0000000000000005,Port#:3,358,33559,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,6303287,0,6303287,0,True,0,7,4309,4204,-1,TCP-SYN,Attack
1665,1665,of:0000000000000006,Port#:1,2648,6449605,12633048,595,156,0,0,0,0,100,5728,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,3742,3640,-1,TCP-SYN,Attack
1666,1666,of:0000000000000006,Port#:2,139,18536,33559,358,156,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,7153,0,7153,0,True,0,6,3742,3640,-1,TCP-SYN,Attack
1667,1667,of:0000000000000006,Port#:3,605,12633468,18536,139,156,0,0,0,0,4,556,626,5,4,0,0,0,0,3,0,0,0,0,0,True,0,6,3742,3640,-1,TCP-SYN,Attack
1668,1668,of:0000000000000009,Port#:1,2648,6449605,33837,360,156,0,0,0,0,101,5782,556,4,5,0,0,0,0,1,0,7153,0,7153,0,True,0,7,5752,5648,-1,TCP-SYN,Attack
1669,1669,of:0000000000000009,Port#:2,141,18814,18394,131,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,250447,6548644,250447,6548644,250447,True,0,7,5752,5648,-1,TCP-SYN,Attack
1670,1670,of:0000000000000009,Port#:3,141,18918,12879649,5135,156,0,0,0,0,4,560,2505987,263,5,0,0,0,0,4,0,0,0,0,0,True,0,7,5752,5648,-1,TCP-SYN,Attack
1671,1671,of:000000000000000c,Port#:1,2876,12745271,6467693,2940,166,0,0,0,0,102,5508,6068,106,5,0,0,0,0,1,502,6439752,502,6439752,502,True,0,6,7516,7418,-1,TCP-SYN,Attack
1672,1672,of:000000000000000c,Port#:2,637,6335345,25241607,962,166,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,7516,7418,-1,TCP-SYN,Attack
1673,1673,of:000000000000000c,Port#:3,3749,31688918,12642193,720,166,0,0,0,0,106,6064,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,7516,7418,-1,TCP-SYN,Attack
1674,1674,of:000000000000000c,Port#:4,150,19774,6475473,3054,166,0,0,0,0,4,556,6068,106,5,0,0,0,0,4,502,6439888,502,6439888,502,True,0,6,7516,7418,-1,TCP-SYN,Attack
1675,1675,of:000000000000000a,Port#:1,5405,12883317,12901935,5536,166,0,0,0,0,198,10692,11252,202,5,0,0,0,0,1,972,6569758,972,6569758,972,True,0,8,11201,11107,-1,TCP-SYN,Attack
1676,1676,of:000000000000000a,Port#:2,12,996,19974,151,166,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,11201,11107,-1,TCP-SYN,Attack
1677,1677,of:000000000000000a,Port#:3,147,19454,12901659,5530,166,0,0,0,0,4,556,11252,202,5,0,0,0,0,3,0,0,0,0,0,True,0,8,11201,11107,-1,TCP-SYN,Attack
1678,1678,of:000000000000000a,Port#:4,5536,12901777,19884,150,166,0,0,0,0,202,11248,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,8,11201,11107,-1,TCP-SYN,Attack
1679,1679,of:000000000000000b,Port#:1,14,1172,19974,151,166,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,306,246,-1,TCP-SYN,Attack
1680,1680,of:000000000000000b,Port#:2,150,19884,19884,150,166,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,306,246,-1,TCP-SYN,Attack
1681,1681,of:0000000000000003,Port#:1,12,996,19586,149,166,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2156,2064,-1,TCP-SYN,Attack
1682,1682,of:0000000000000003,Port#:2,868,18934177,18952090,994,166,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2156,2064,-1,TCP-SYN,Attack
1683,1683,of:0000000000000003,Port#:3,351,33657,12633155,591,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2156,2064,-1,TCP-SYN,Attack
1684,1684,of:0000000000000003,Port#:4,792,18938117,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2156,2064,-1,TCP-SYN,Attack
1685,1685,of:0000000000000004,Port#:1,3027,12764840,19118,139,166,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,3899,3788,-1,TCP-SYN,Attack
1686,1686,of:0000000000000004,Port#:2,148,19496,18938117,792,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,3899,3788,-1,TCP-SYN,Attack
1687,1687,of:0000000000000004,Port#:3,601,12633882,6461041,2851,166,0,0,0,0,4,556,5740,100,5,0,0,0,0,3,469,129870,469,129870,469,True,0,5,3899,3788,-1,TCP-SYN,Attack
